year_received,district_code,district_name,legal_dong_code,legal_dong_name,lot_type,lot_type_name,main_number,sub_number,building_name,contract_date,price_10k_krw,building_area_m2,land_area_m2,floor,year_built,building_usage_en,report_type_en,reporting_agent_district_en,year,month,day
2025,11680,gangnam,10800,nonhyeon,1.0,land,105.0,0.0,동현아파트1~6,2025-06-01,250000,84.92,0.0,13.0,1985.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,6,1
2025,11680,gangnam,11000,apgujeong,1.0,land,433.0,0.0,신현대11차,2025-06-01,1010000,183.41,0.0,5.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,6,1
2025,11680,gangnam,11800,dogok,1.0,land,193.0,42.0,벨라빌,2025-06-01,122000,93.33,0.0,7.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,6,1
2025,11680,gangnam,11200,jagok,1.0,land,646.0,0.0,엘에이치강남8단지,2025-06-01,110000,59.62,82.0,4.0,2013.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,6,1
2025,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,삼익대청아파트,2025-05-31,138500,39.53,0.0,7.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10400,cheongdam,1.0,land,60.0,0.0,삼성청담공원아파트,2025-05-31,189000,59.93,0.0,11.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,성원대치2단지아파트,2025-05-31,108000,33.18,0.0,7.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11400,ilwon,1.0,land,615.0,1.0,개포한신,2025-05-31,229000,82.3,0.0,13.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10300,gaepo,1.0,land,187.0,0.0,개포주공5단지,2025-05-31,318000,74.25,0.0,5.0,1983.0,Apartment,Brokered Transaction,"Gyeonggi Yongin-si Suji-gu, Seoul Gangnam-gu",2025,5,31
2025,11680,gangnam,10100,yeoksam,1.0,land,774.0,31.0,성제빌딩,2025-05-31,53000,48.4,23.0,3.0,2001.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10100,yeoksam,1.0,land,708.0,20.0,금천빌딩,2025-05-31,20000,29.72,40.42,5.0,2005.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10600,daechi,1.0,land,1027.0,0.0,래미안대치팰리스,2025-05-31,447000,84.99,0.0,18.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11800,dogok,1.0,land,551.0,28.0,롯데캐슬모닝,2025-05-31,250000,150.78,0.0,7.0,2003.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10100,yeoksam,1.0,land,713.0,7.0,래미안펜타빌,2025-05-31,375000,157.41,0.0,10.0,2007.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11400,ilwon,1.0,land,719.0,0.0,푸른마을아파트101동~111동,2025-05-31,169500,59.76,0.0,1.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10500,samseong,1.0,land,142.0,3.0,LG선릉에클라트B,2025-05-31,35700,39.99,49.74,6.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11400,ilwon,1.0,land,649.0,8.0,649-8,2025-05-31,47700,18.84,15.0,4.0,2020.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11200,jagok,1.0,land,655.0,0.0,강남 푸르지오시티 2차(PRUGIO CITYⅡ),2025-05-31,12870,22.444,29.725,10.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11800,dogok,1.0,land,960.0,0.0,대림,2025-05-31,209000,84.95,0.0,1.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10400,cheongdam,1.0,land,102.0,13.0,청담파라곤Ⅱ2단지,2025-05-31,450000,153.77,0.0,6.0,2010.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10600,daechi,1.0,land,622.0,1.0,대치 클래시아,2025-05-31,46800,20.8,28.25,9.0,2015.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10600,daechi,1.0,land,974.0,0.0,대치현대,2025-05-31,290000,85.0,0.0,22.0,1999.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2025-05-31,355000,84.998,0.0,3.0,2006.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Yeongdeungpo-gu",2025,5,31
2025,11680,gangnam,11000,apgujeong,1.0,land,490.0,0.0,한양1차(영동한양),2025-05-31,295000,49.98,0.0,6.0,1977.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,11800,dogok,1.0,land,463.0,1.0,우성사원5,2025-05-31,217000,70.89,0.0,7.0,1986.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,31
2025,11680,gangnam,10800,nonhyeon,1.0,land,154.0,2.0,154-2,2025-05-30,37500,28.07,20.0,1.0,2018.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10800,nonhyeon,1.0,land,167.0,14.0,GEOville,2025-05-30,17500,15.44,10.0,5.0,2013.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2025,5,30
2025,11680,gangnam,10600,daechi,1.0,land,65.0,0.0,쌍용대치2,2025-05-30,420000,120.76,0.0,9.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공6단지,2025-05-30,333000,83.21,0.0,2.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10600,daechi,1.0,land,511.0,0.0,한보미도맨션1,2025-05-30,498000,128.01,0.0,5.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,654.0,0.0,현대2,2025-05-30,400000,165.08,0.0,9.0,1986.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10800,nonhyeon,1.0,land,154.0,1.0,서진플로렌스154,2025-05-30,19000,12.37,11.0,1.0,2013.0,Multi-family house,Brokered Transaction,"Seoul Gangnam-gu, Seoul Yangcheon-gu",2025,5,30
2025,11680,gangnam,10500,samseong,1.0,land,17.0,0.0,삼성동롯데아파트,2025-05-30,230000,84.87,0.0,17.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10100,yeoksam,1.0,land,755.0,4.0,e-편한세상,2025-05-30,253000,59.606,0.0,9.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11200,jagok,1.0,land,611.0,0.0,래미안강남힐즈,2025-05-30,215000,101.94,0.0,14.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11400,ilwon,1.0,land,670.0,5.0,가온,2025-05-30,75000,39.0,26.0,1.0,2022.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,30
2025,11680,gangnam,10500,samseong,1.0,land,189.0,0.0,래미안라클래시,2025-05-30,650000,136.95,0.0,20.0,2021.0,Apartment,Brokered Transaction,"Busan Nam-gu, Seoul Gangnam-gu",2025,5,30
2025,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2025-05-30,379000,84.43,0.0,4.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,1284.0,0.0,개포자이프레지던스,2025-05-30,279500,59.975,0.0,3.0,2023.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10800,nonhyeon,1.0,land,214.0,2.0,논현베르빌,2025-05-30,160000,129.76,0.0,3.0,2002.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11200,jagok,1.0,land,602.0,0.0,강남자곡아이파크,2025-05-30,141000,59.96,0.0,15.0,2014.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2025,5,30
2025,11680,gangnam,11800,dogok,1.0,land,467.0,24.0,우성캐릭터199,2025-05-30,26500,26.87,36.5,10.0,1998.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11800,dogok,1.0,land,467.0,0.0,타워팰리스1,2025-05-30,367000,120.78,0.0,32.0,2002.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2025-05-30,312000,84.86,0.0,13.0,2020.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,1221.0,10.0,셍상스1,2025-05-30,28800,22.69,14.0,1.0,1996.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11500,suseo,1.0,land,736.0,0.0,신동아,2025-05-30,140000,49.96,0.0,12.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,성원대치2단지아파트,2025-05-30,139000,39.53,0.0,7.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11100,segok,1.0,land,533.0,0.0,세곡푸르지오,2025-05-30,145500,84.83,0.0,3.0,2012.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,30
2025,11680,gangnam,11500,suseo,1.0,land,746.0,0.0,까치마을,2025-05-29,140000,49.5,0.0,10.0,1993.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11000,apgujeong,1.0,land,433.0,0.0,신현대11차,2025-05-29,648000,108.36,0.0,11.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10600,daechi,1.0,land,506.0,0.0,선경2차(8동-12동),2025-05-29,480000,127.75,0.0,13.0,1985.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,757.0,0.0,역삼래미안,2025-05-29,250000,59.4,0.0,6.0,2005.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Dongjak-gu",2025,5,29
2025,11680,gangnam,10800,nonhyeon,1.0,land,137.0,1.0,논현빌(137-1),2025-05-29,18000,17.6,9.0,4.0,2013.0,Multi-family house,Brokered Transaction,Seoul Jungnang-gu,2025,5,29
2025,11680,gangnam,10300,gaepo,1.0,land,185.0,0.0,개포주공6단지,2025-05-29,295000,60.13,0.0,9.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10300,gaepo,1.0,land,649.0,0.0,경남2차,2025-05-29,340000,182.2,0.0,3.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10300,gaepo,1.0,land,187.0,0.0,개포주공5단지,2025-05-29,275000,53.98,0.0,7.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10300,gaepo,1.0,land,1284.0,0.0,개포자이프레지던스,2025-05-29,390000,84.597,0.0,10.0,2023.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11500,suseo,1.0,land,795.0,0.0,강남데시앙포레,2025-05-29,164000,59.42,0.0,12.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11100,segok,1.0,land,533.0,0.0,세곡푸르지오,2025-05-29,135000,59.89,0.0,12.0,2012.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10800,nonhyeon,1.0,land,241.0,3.0,강남구청역 에스케이 허브 블루,2025-05-29,98000,69.32,93.73,14.0,2005.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11800,dogok,1.0,land,543.0,7.0,도곡1차아이파크,2025-05-29,227000,84.122,0.0,3.0,2007.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2025-05-29,380000,119.89,0.0,20.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2025-05-29,369000,84.43,0.0,5.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10500,samseong,1.0,land,189.0,0.0,래미안라클래시,2025-05-29,307000,59.99,0.0,7.0,2021.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,763.0,16.0,래미안그레이튼,2025-05-29,300000,84.97,0.0,10.0,2009.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11800,dogok,1.0,land,964.0,0.0,현대그린1,2025-05-29,185000,84.93,0.0,8.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10800,nonhyeon,1.0,land,273.0,2.0,파크쉐르빌,2025-05-29,43800,29.91,18.0,5.0,2016.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,15813,13.0,5.0,5.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,15813,13.0,5.0,3.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,15813,13.0,5.0,4.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,20542,16.77,7.0,4.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10500,samseong,1.0,land,50.0,0.0,현대힐스테이트2단지,2025-05-29,315000,84.236,0.0,4.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,20542,16.77,7.0,3.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,20542,16.77,7.0,5.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10300,gaepo,1.0,land,1213.0,0.0,1213,2025-05-29,59900,38.26,33.0,6.0,2016.0,Multi-family house,Brokered Transaction,Seoul Seocho-gu,2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,21134,17.0,7.0,4.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,21134,17.0,7.0,3.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,21134,17.0,7.0,5.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,38277,34.37,14.0,6.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10100,yeoksam,1.0,land,724.0,45.0,(724-45),2025-05-29,55716,53.56,23.0,6.0,2013.0,Multi-family house,Brokered Transaction,"Gyeonggi Hanam-si, Seoul Gangnam-gu",2025,5,29
2025,11680,gangnam,10500,samseong,1.0,land,50.0,0.0,현대힐스테이트2단지,2025-05-29,135000,38.671,0.0,3.0,2008.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,29
2025,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2025-05-28,280000,59.981,0.0,5.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10800,nonhyeon,1.0,land,22.0,0.0,신동아(22),2025-05-28,210000,114.34,0.0,13.0,1997.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10300,gaepo,1.0,land,1183.0,11.0,어반피나클개포,2025-05-28,60000,29.86,20.0,5.0,2024.0,Multi-family house,Brokered Transaction,Seoul Yongsan-gu,2025,5,28
2025,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2025-05-28,365000,119.89,0.0,2.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10300,gaepo,1.0,land,1280.0,0.0,래미안블레스티지,2025-05-28,358000,99.967,0.0,14.0,2019.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10100,yeoksam,1.0,land,604.0,0.0,리치타워,2025-05-28,65000,86.76,0.0,5.0,1996.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10600,daechi,1.0,land,986.0,0.0,하이캐슬102동,2025-05-28,217000,138.91,0.0,4.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,11800,dogok,1.0,land,190.0,3.0,그랜빌캐슬,2025-05-28,153000,102.33,0.0,2.0,2003.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10600,daechi,1.0,land,316.0,0.0,은마,2025-05-28,335000,76.79,0.0,11.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,11200,jagok,1.0,land,655.0,0.0,강남 푸르지오시티 2차(PRUGIO CITYⅡ),2025-05-28,14400,21.872,28.968,9.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10400,cheongdam,1.0,land,28.0,20.0,청담4차이-편한세상,2025-05-28,249000,84.57,0.0,6.0,2011.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,10400,cheongdam,1.0,land,95.0,0.0,청담빌라(95),2025-05-28,1500000,242.11,312.0,2.0,1985.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,28
2025,11680,gangnam,11400,ilwon,1.0,land,718.0,0.0,샘터마을,2025-05-28,290000,134.438,0.0,4.0,1994.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2025,5,28
2025,11680,gangnam,10500,samseong,1.0,land,144.0,14.0,채널리저브,2025-05-27,97000,62.02,83.87,8.0,2007.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,10700,sinsa,1.0,land,550.0,20.0,우찬,2025-05-27,40500,37.18,0.0,3.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,10600,daechi,1.0,land,893.0,0.0,롯데캐슬,2025-05-27,305000,123.04,0.0,12.0,2002.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,463.0,1.0,우성사원5,2025-05-27,245000,78.99,0.0,5.0,1986.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,10300,gaepo,1.0,land,12.0,0.0,성원대치2단지아파트,2025-05-27,139000,39.53,0.0,9.0,1992.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,966.0,0.0,매봉삼성,2025-05-27,163000,83.49,0.0,6.0,1999.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seocho-gu",2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,963.0,0.0,럭키(963),2025-05-27,237000,84.97,0.0,12.0,1995.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,527.0,0.0,도곡렉슬,2025-05-27,250000,59.977,0.0,12.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,467.0,7.0,아카데미스위트1,2025-05-27,230000,128.74,0.0,3.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11800,dogok,1.0,land,91.0,5.0,삼성래미안,2025-05-27,350000,122.81,0.0,12.0,2001.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,10600,daechi,1.0,land,1027.0,0.0,래미안대치팰리스,2025-05-27,435000,84.97,0.0,7.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11200,jagok,1.0,land,670.0,0.0,강남센터뷰,2025-05-27,17000,21.25,32.75,7.0,2018.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,27
2025,11680,gangnam,11100,segok,1.0,land,590.0,0.0,라온프라이빗시티 강남,2025-05-26,48900,58.72,86.426,3.0,2017.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10300,gaepo,1.0,land,1281.0,0.0,디에이치아너힐즈,2025-05-26,350000,86.6,0.0,1.0,2019.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,11500,suseo,1.0,land,738.0,0.0,동익,2025-05-26,173000,84.46,0.0,12.0,1993.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10300,gaepo,1.0,land,1169.0,11.0,가우디,2025-05-26,49500,40.31,26.0,4.0,2017.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,11500,suseo,1.0,land,713.0,0.0,수서현대벤쳐빌,2025-05-26,48000,63.58,90.82,6.0,2002.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10300,gaepo,1.0,land,1164.0,7.0,아람손프라자/비바빌,2025-05-26,66000,59.96,0.0,5.0,2001.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10100,yeoksam,1.0,land,736.0,22.0,메이플라워멤버스빌오피스텔,2025-05-26,12900,20.1,31.85,3.0,2006.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10100,yeoksam,1.0,land,705.0,1.0,빅토리아오피스텔,2025-05-26,28500,35.28,45.68,5.0,1992.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10600,daechi,1.0,land,891.0,28.0,대치동우정에쉐르1,2025-05-26,59000,59.98,0.0,10.0,2004.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10400,cheongdam,1.0,land,13.0,35.0,(13-35),2025-05-26,47500,28.29,20.0,3.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,11200,jagok,1.0,land,658.0,0.0,강남힐스테이트에코,2025-05-26,16900,23.747,31.491,4.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2025,5,26
2025,11680,gangnam,10800,nonhyeon,1.0,land,276.0,1.0,아크로힐스논현,2025-05-25,250000,84.208,0.0,15.0,2014.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,25
2025,11680,gangnam,10100,yeoksam,1.0,land,757.0,0.0,역삼래미안,2025-05-24,245000,59.73,0.0,6.0,2005.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10500,samseong,1.0,land,2.0,0.0,서광아파트,2025-05-24,206000,59.67,0.0,12.0,1998.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Seongdong-gu",2025,5,24
2025,11680,gangnam,10300,gaepo,1.0,land,1282.0,0.0,개포래미안포레스트,2025-05-24,215000,49.92,0.0,10.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10300,gaepo,1.0,land,187.0,0.0,개포주공5단지,2025-05-24,265000,53.98,0.0,1.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10300,gaepo,1.0,land,187.0,0.0,개포주공5단지,2025-05-24,273000,53.98,0.0,8.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,11400,ilwon,1.0,land,718.0,0.0,샘터마을,2025-05-24,290000,134.438,0.0,10.0,1994.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10100,yeoksam,1.0,land,754.0,0.0,개나리래미안,2025-05-24,260000,59.95,0.0,16.0,2006.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10300,gaepo,1.0,land,1265.0,0.0,리버사이드빌라,2025-05-24,108500,78.2,36.0,1.0,2002.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10300,gaepo,1.0,land,1255.0,10.0,베네스트,2025-05-24,58000,38.89,21.0,4.0,2003.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
2025,11680,gangnam,10500,samseong,1.0,land,142.0,7.0,LG선릉에클라트(A),2025-05-24,35000,36.16,0.0,6.0,2003.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2025,5,24
